domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300013414.a:Ga0177923_1107406_1,NA,dsrA,TIGR02064.1,0.00018,33.1,0,44,15.3,0,2.4,2,0,0,2,2,2,0,3300013414_30
3300029094.a:Ga0169183_102972_1,NA,dsrA,TIGR02064.1,0.00018,33.1,0.5,0.00022,32.8,0.5,1.1,1,0,0,1,1,1,1,3300029094_7
3300017419.a:Ga0185332_1000007_90,NA,dsrA,TIGR02064.1,0.00018,33.1,0,0.17,23.2,0,2.6,2,0,0,2,2,2,1,3300017419_3
3300012984.a:Ga0164309_10000388_1,NA,dsrA,TIGR02064.1,0.00018,33.1,0,3e-04,32.3,0,1.3,1,0,0,1,1,1,1,3300012984_9
3300012829.a:Ga0160467_100015_72,NA,dsrA,TIGR02064.1,0.00018,33.1,0,9.9,17.4,0,3.3,2,2,2,4,4,2,1,3300012829_3
3300012848.a:Ga0160443_100030_72,NA,dsrA,TIGR02064.1,0.00018,33.1,0,9.9,17.4,0,3.3,2,2,2,4,4,2,1,3300012848_1
3300005529.a:Ga0070741_10005830_18,NA,dsrA,TIGR02064.1,0.00018,33.1,0,0.00028,32.4,0,1.2,1,0,0,1,1,1,1,3300005529_33
3300020343.a:Ga0211626_1001641_3,NA,dsrA,TIGR02064.1,0.00018,33.1,0.3,0.0027,29.2,0.1,2.5,3,0,0,3,3,1,1,3300020343_7
3300009083.a:Ga0105047_10007264_19,NA,dsrA,TIGR02064.1,0.00018,33,0.4,0.0021,29.5,0.2,2,1,1,1,2,2,1,1,3300009083_51
3300011707.a:Ga0120931_100099_2,NA,dsrA,TIGR02064.1,0.00018,33,0,0.00028,32.4,0,1.2,1,0,0,1,1,1,1,3300011707_2
3300017646.a:Ga0182737_1007813_3,NA,dsrA,TIGR02064.1,0.00018,33,0.1,0.006,28,0,2.1,2,0,0,2,2,1,1,3300017646_9
3300028485.a:Ga0233365_1001150_8,NA,dsrA,TIGR02064.1,0.00018,33,0,0.00039,31.9,0,1.4,2,0,0,2,2,1,1,3300028485_7
3300018426.a:Ga0181566_10005876_11,NA,dsrA,TIGR02064.1,0.00018,33,0.1,0.099,24,0,2.2,2,0,0,2,2,2,1,3300018426_60
3300027815.a:Ga0209726_10000584_35,NA,dsrA,TIGR02064.1,0.00018,33,0,0.00031,32.3,0,1.2,1,0,0,1,1,1,1,3300027815_13
3300020353.a:Ga0211613_1000159_15,NA,dsrA,TIGR02064.1,0.00018,33,0.2,1.4,20.2,0,2.7,2,1,1,3,3,2,1,3300020353_2
3300020356.a:Ga0211612_1000150_15,NA,dsrA,TIGR02064.1,0.00018,33,0.2,1.4,20.2,0,2.7,2,1,1,3,3,2,1,3300020356_2
3300020357.a:Ga0211611_1000160_15,NA,dsrA,TIGR02064.1,0.00018,33,0.2,1.4,20.2,0,2.7,2,1,1,3,3,2,1,3300020357_1
3300020359.a:Ga0211610_1000161_15,NA,dsrA,TIGR02064.1,0.00018,33,0.2,1.4,20.2,0,2.7,2,1,1,3,3,2,1,3300020359_1
3300014765.a:Ga0121339_100001_810,NA,dsrA,TIGR02064.1,0.00018,33,0,3e-04,32.3,0,1.2,1,0,0,1,1,1,1,3300014765_1
3300013637.a:Ga0118266_10009_58,NA,dsrA,TIGR02064.1,0.00018,33,0,0.071,24.5,0,2.1,2,0,0,2,2,2,1,3300013637_2
3300027758.a:Ga0209379_10010301_6,NA,dsrA,TIGR02064.1,0.00018,33,7,6e-04,31.3,7,1.9,1,1,0,1,1,1,1,3300027758_9
3300006847.a:Ga0075431_100042619_3,NA,dsrA,TIGR02064.1,0.00018,33,0,0.0014,30.1,0,1.9,2,0,0,2,2,1,1,3300006847_41
3300009503.a:Ga0123519_10032805_6,NA,dsrA,TIGR02064.1,0.00018,33,1.2,0.0023,29.4,1.2,2.2,1,1,0,1,1,1,1,3300009503_53
3300017986.a:Ga0181569_10021125_1,NA,dsrA,TIGR02064.1,0.00018,33,0.1,0.1,24,0,2.2,2,0,0,2,2,2,1,3300017986_61
3300020372.a:Ga0211683_10000323_21,NA,dsrA,TIGR02064.1,0.00018,33,0.1,42,15.4,0,3.7,3,1,1,4,4,2,1,3300020372_5
3300013131.a:Ga0172373_10004031_4,NA,dsrA,TIGR02064.1,0.00019,33,0,0.015,26.7,0,2.2,2,0,0,2,2,1,1,3300013131_15
3300027790.a:Ga0209273_10011401_2,NA,dsrA,TIGR02064.1,0.00019,33,0,39,15.5,0,2.3,2,0,0,2,2,2,1,3300027790_16
3300017480.a:Ga0185336_1000437_8,NA,dsrA,TIGR02064.1,0.00019,33,0,0.033,25.6,0,2.4,2,0,0,2,2,1,1,3300017480_7
3300014576.a:Ga0121424_1002_676,NA,dsrA,TIGR02064.1,0.00019,33,0,0.00029,32.3,0,1.2,1,0,0,1,1,1,1,3300014576_1
3300014619.a:Ga0121432_10002_675,NA,dsrA,TIGR02064.1,0.00019,33,0,0.00029,32.3,0,1.2,1,0,0,1,1,1,1,3300014619_1
3300002481.a:JGI24020J35080_1000999_22,NA,dsrA,TIGR02064.1,0.00019,33,0.2,0.00069,31.1,0,1.9,2,0,0,2,2,1,1,3300002481_19
3300026383.a:Ga0256409_1000171_29,NA,dsrA,TIGR02064.1,0.00019,33,0.1,410,12.1,0,3.5,2,2,2,4,4,3,0,3300026383_5
3300020301.a:Ga0211650_1001953_1,NA,dsrA,TIGR02064.1,0.00019,33,0,0.00025,32.6,0,1.1,1,0,0,1,1,1,1,3300020301_7
3300014736.a:Ga0121262_100832_4,NA,dsrA,TIGR02064.1,0.00019,33,0,0.011,27.2,0,2.1,2,0,0,2,2,1,1,3300014736_4
3300025686.a:Ga0209506_1013194_1,NA,dsrA,TIGR02064.1,0.00019,33,0,0.00022,32.8,0,1,1,0,0,1,1,1,1,3300025686_29
3300014092.a:Ga0121367_100341_2,NA,dsrA,TIGR02064.1,0.00019,33,0,0.011,27.2,0,2.1,2,0,0,2,2,1,1,3300014092_4
3300013188.a:Ga0116834_1000025_10,NA,dsrA,TIGR02064.1,0.00019,33,0,0.0014,30.1,0,2.2,3,0,0,3,3,1,1,3300013188_1
3300013230.a:Ga0116814_1000026_8,NA,dsrA,TIGR02064.1,0.00019,33,0,0.0014,30.1,0,2.2,3,0,0,3,3,1,1,3300013230_1
3300014030.a:Ga0116816_1000098_8,NA,dsrA,TIGR02064.1,0.00019,33,0,0.0014,30.1,0,2.2,3,0,0,3,3,1,1,3300014030_2
3300008145.a:Ga0114317_100072_7,NA,dsrA,TIGR02064.1,0.00019,33,2.2,0.29,22.5,0.6,2,1,1,1,2,2,2,1,3300008145_5
3300028968.a:Ga0169714_100050_56,NA,dsrA,TIGR02064.1,0.00019,33,2.2,0.29,22.5,0.6,2,1,1,1,2,2,2,1,3300028968_11
3300024042.a:Ga0222428_100007_303,NA,dsrA,TIGR02064.1,0.00019,33,0.2,22,16.3,0,3.1,3,0,0,3,3,3,1,3300024042_4
3300013010.a:Ga0129327_10004479_6,NA,dsrA,TIGR02064.1,0.00019,33,0,4.1,18.7,0,2.2,2,0,0,2,2,2,1,3300013010_9
3300020317.a:Ga0211688_1002753_5,NA,dsrA,TIGR02064.1,0.00019,33,0,4.1,18.7,0,2.2,2,0,0,2,2,2,1,3300020317_6
3300020335.a:Ga0211690_1001206_4,NA,dsrA,TIGR02064.1,0.00019,33,0,4.1,18.7,0,2.2,2,0,0,2,2,2,1,3300020335_4
3300020358.a:Ga0211689_1002778_8,NA,dsrA,TIGR02064.1,0.00019,33,0,4.1,18.7,0,2.2,2,0,0,2,2,2,1,3300020358_5
3300020396.a:Ga0211687_10000261_8,NA,dsrA,TIGR02064.1,0.00019,33,0,4.1,18.7,0,2.2,2,0,0,2,2,2,1,3300020396_9
3300013137.a:Ga0172375_10000180_67,NA,dsrA,TIGR02064.1,0.00019,33,2.4,670,11.4,0,3.6,3,1,1,4,4,3,0,3300013137_45
3300027878.a:Ga0209181_10000795_25,NA,dsrA,TIGR02064.1,0.00019,33,0,0.057,24.8,0,2.3,2,0,0,2,2,2,1,3300027878_36
3300028588.a:Ga0265780_10002053_7,NA,dsrA,TIGR02064.1,0.00019,33,0.1,0.07,24.5,0,2.8,2,1,1,3,3,1,1,3300028588_11
3300025094.a:Ga0209478_1000259_71,NA,dsrA,TIGR02064.1,0.00019,33,0,0.023,26.1,0,2,1,1,1,2,2,1,1,3300025094_29
3300012194.a:Ga0121026_100009_144,NA,dsrA,TIGR02064.1,0.00019,33,0,63,14.8,0,3,2,1,0,3,3,2,0,3300012194_2
3300022827.a:Ga0222647_1000071_17,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,1.1,20.6,0,3.1,2,1,1,3,3,1,1,3300022827_3
3300022829.a:Ga0222706_1000166_9,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,1.1,20.6,0,3.1,2,1,1,3,3,1,1,3300022829_3
3300023054.a:Ga0222648_1005884_2,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,1.1,20.6,0,3.1,2,1,1,3,3,1,1,3300023054_5
3300023230.a:Ga0222709_1000050_36,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,1.1,20.6,0,3.1,2,1,1,3,3,1,1,3300023230_2
3300017518.a:Ga0185335_1011040_1,NA,dsrA,TIGR02064.1,0.00019,32.9,0,0.016,26.6,0,2.2,2,0,0,2,2,1,1,3300017518_14
3300027668.a:Ga0209482_1000013_124,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,65,14.7,0,3.7,3,1,1,4,4,2,0,3300027668_20
3300012831.a:Ga0160459_100646_12,NA,dsrA,TIGR02064.1,0.00019,32.9,0,65,14.7,0,3.1,2,1,1,3,3,2,0,3300012831_2
3300007352.a:Ga0104756_1000840_35,NA,dsrA,TIGR02064.1,0.00019,32.9,0.1,0.0049,28.3,0,2.4,2,1,0,2,2,1,1,3300007352_40
3300025059.a:Ga0208017_100001_146,NA,dsrA,TIGR02064.1,2e-04,32.9,0.1,0.00034,32.2,0.1,1.4,1,0,0,1,1,1,1,3300025059_14
3300025286.a:Ga0208315_1000068_126,NA,dsrA,TIGR02064.1,2e-04,32.9,0.1,0.00034,32.2,0.1,1.4,1,0,0,1,1,1,1,3300025286_10
3300025293.a:Ga0208934_1000016_203,NA,dsrA,TIGR02064.1,2e-04,32.9,0.1,0.00034,32.2,0.1,1.4,1,0,0,1,1,1,1,3300025293_9
3300027690.a:Ga0209164_1000104_127,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.0043,28.5,0,2,2,0,0,2,2,1,1,3300027690_13
3300027623.a:Ga0209828_1000065_1,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.00032,32.2,0,1.2,1,0,0,1,1,1,1,3300027623_22
3300014016.a:Ga0120862_100062_8,NA,dsrA,TIGR02064.1,2e-04,32.9,0,12,17.2,0,2.2,2,0,0,2,2,2,1,3300014016_1
3300005043.a:Ga0071100_1000459_15,NA,dsrA,TIGR02064.1,2e-04,32.9,0,2.2,19.6,0,2.8,2,1,1,3,3,2,1,3300005043_8
3300003309.a:Guam_1000249_10,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.041,25.3,0,2.1,2,0,0,2,2,1,1,3300003309_1
3300027536.a:Ga0209163_1006863_4,NA,dsrA,TIGR02064.1,2e-04,32.9,0.2,0.00064,31.2,0.2,1.7,1,1,0,1,1,1,1,3300027536_7
3300027592.a:Ga0209270_1001608_24,NA,dsrA,TIGR02064.1,2e-04,32.9,0.2,0.00064,31.2,0.2,1.7,1,1,0,1,1,1,1,3300027592_4
3300010399.a:Ga0134127_10000246_46,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.26,22.6,0,3.4,4,0,0,4,4,1,1,3300010399_12
3300029817.a:Ga0247275_1002131_2,NA,dsrA,TIGR02064.1,2e-04,32.9,3.6,0.00054,31.5,3.6,1.6,1,1,0,1,1,1,1,3300029817_4
3300013125.a:Ga0172369_10000391_26,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.1,23.9,0,2.9,2,1,1,3,3,1,1,3300013125_39
3300013136.a:Ga0172370_10000530_39,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.1,23.9,0,2.9,2,1,1,3,3,1,1,3300013136_36
3300020377.a:Ga0211647_10001950_6,NA,dsrA,TIGR02064.1,2e-04,32.9,0.1,0.0019,29.7,0,2.3,3,0,0,3,3,1,1,3300020377_20
2140918006.a:ConsensusfromContig105592_1,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.00031,32.3,0,1.1,1,0,0,1,1,1,1,2140918006_1
3300025280.a:Ga0208449_1008104_2,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.00033,32.2,0,1.3,1,0,0,1,1,1,1,3300025280_8
3300025282.a:Ga0208030_1001106_10,NA,dsrA,TIGR02064.1,2e-04,32.9,0,0.00033,32.2,0,1.3,1,0,0,1,1,1,1,3300025282_6
3300013375.a:Ga0121239_100785_2,NA,dsrA,TIGR02064.1,2e-04,32.9,0,51,15.1,0,3,2,2,1,3,3,2,0,3300013375_2
3300010038.a:Ga0126315_10001644_4,NA,dsrA,TIGR02064.1,2e-04,32.9,0.6,8.4,17.7,0,3.1,3,1,1,4,4,2,1,3300010038_14
3300012943.a:Ga0164241_10000115_209,NA,dsrA,TIGR02064.1,0.00021,32.9,0,12,17.2,0,2.1,2,0,0,2,2,2,1,3300012943_31
3300013228.a:Ga0118155_100098_18,NA,dsrA,TIGR02064.1,0.00021,32.9,0.4,0.09,24.2,0,2,1,1,1,2,2,2,1,3300013228_1
3300025866.a:Ga0208822_1002828_8,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00032,32.2,0,1.2,1,0,0,1,1,1,1,3300025866_13
3300027789.a:Ga0209174_10002919_5,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00032,32.2,0,1.2,1,0,0,1,1,1,1,3300027789_19
3300005286.a:Ga0065721_10003563_165,NA,dsrA,TIGR02064.1,0.00021,32.8,0.1,0.32,22.3,0,2.9,2,1,1,3,3,2,1,3300005286_25
3300026289.a:Ga0209369_1000040_98,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00032,32.2,0,1.2,1,0,0,1,1,1,1,3300026289_17
3300005253.a:Ga0073583_1257288_592,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00035,32.1,0,1.2,1,0,0,1,1,1,1,3300005253_8
3300027781.a:Ga0209175_10002461_8,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00032,32.2,0,1.2,1,0,0,1,1,1,1,3300027781_19
3300027949.a:Ga0209860_1000025_2,NA,dsrA,TIGR02064.1,0.00021,32.8,0.3,0.028,25.8,0,3,2,1,1,3,3,1,1,3300027949_1
3300013180.a:Ga0118177_101181_1,NA,dsrA,TIGR02064.1,0.00021,32.8,0,0.00034,32.1,0,1.2,1,0,0,1,1,1,1,3300013180_2
3300012197.a:Ga0121069_100144_12,NA,dsrA,TIGR02064.1,0.00021,32.8,0,47,15.2,0,2.9,2,1,1,3,3,2,0,3300012197_3
3300011511.a:Ga0121029_10150_16,NA,dsrA,TIGR02064.1,0.00021,32.8,0,47,15.2,0,2.9,2,1,1,3,3,2,0,3300011511_3
3300012533.a:Ga0138256_10016706_5,NA,dsrA,TIGR02064.1,0.00021,32.8,0,1.4,20.2,0,2.2,2,0,0,2,2,2,1,3300012533_23
3300000205.a:NICFPass4XylDRAFT_c004778_2,NA,dsrA,TIGR02064.1,0.00021,32.8,0,1.6,20,0,3.3,3,1,1,4,4,2,1,3300000205_8
3300009503.a:Ga0123519_10000077_36,NA,dsrA,TIGR02064.1,0.00021,32.8,0,1.6,20,0,3.3,3,1,1,4,4,2,1,3300009503_20
3300027863.a:Ga0207433_10004643_11,NA,dsrA,TIGR02064.1,0.00021,32.8,0,1.6,20,0,3.3,3,1,1,4,4,2,1,3300027863_26
3300001096.a:JGI11944J13513_1003301_7,NA,dsrA,TIGR02064.1,0.00021,32.8,0.2,0.00062,31.3,0.2,1.6,1,1,0,1,1,1,1,3300001096_26
3300021431.a:Ga0224423_10072545_4,NA,dsrA,TIGR02064.1,0.00021,32.8,0.6,0.00027,32.4,0.6,1.2,1,0,0,1,1,1,1,3300021431_56
3300027675.a:Ga0209077_1004140_1,NA,dsrA,TIGR02064.1,0.00021,32.8,0.2,14,17,0,2.2,2,0,0,2,2,2,1,3300027675_7
3300028274.a:Ga0257119_1001022_13,NA,dsrA,TIGR02064.1,0.00021,32.8,0.1,6.4,18,0,3,3,0,0,3,3,2,1,3300028274_10
3300027607.a:Ga0207422_1000621_46,NA,dsrA,TIGR02064.1,0.00021,32.8,0,16,16.8,0,2.6,3,0,0,3,3,2,1,3300027607_35
3300012948.a:Ga0126375_10001937_8,NA,dsrA,TIGR02064.1,0.00021,32.8,0.2,8,17.7,0,2.2,2,0,0,2,2,2,1,3300012948_4
3300025434.a:Ga0208690_1001063_5,NA,dsrA,TIGR02064.1,0.00021,32.8,0,22,16.3,0,2.3,2,0,0,2,2,2,1,3300025434_3
3300012277.a:Ga0122071_101626_2,NA,dsrA,TIGR02064.1,0.00021,32.8,0,13,17.1,0,2.2,2,0,0,2,2,2,1,3300012277_7
3300025911.a:Ga0207654_10000016_140,NA,dsrA,TIGR02064.1,0.00022,32.8,0.7,0.001,30.6,0.1,2,2,0,0,2,2,1,1,3300025911_10
3300024344.a:Ga0209992_10001807_19,NA,dsrA,TIGR02064.1,0.00022,32.8,2.8,0.0015,30,0.1,2.9,3,1,0,3,3,1,1,3300024344_32
3300010341.a:Ga0074045_10006658_9,NA,dsrA,TIGR02064.1,0.00022,32.8,1.8,0.00099,30.6,1.8,2,1,1,0,1,1,1,1,3300010341_20
3300025422.a:Ga0209250_1000389_1,NA,dsrA,TIGR02064.1,0.00022,32.8,0.1,6.5,18,0,3,3,0,0,3,3,2,1,3300025422_11
3300017932.a:Ga0187814_10008094_1,NA,dsrA,TIGR02064.1,0.00022,32.8,0,2.9,19.2,0,2.8,3,1,0,3,3,2,1,3300017932_4
3300014205.a:Ga0172380_10034183_1,NA,dsrA,TIGR02064.1,0.00022,32.8,0,0.00042,31.8,0,1.4,1,0,0,1,1,1,1,3300014205_30
3300013502.a:Ga0119901_1000752_2,NA,dsrA,TIGR02064.1,0.00022,32.8,0.1,110,14,0,3.9,2,1,1,4,4,2,0,3300013502_21
3300019752.a:Ga0193958_1000045_22,NA,dsrA,TIGR02064.1,0.00022,32.8,0.1,56,15,0,3.2,3,0,0,3,3,2,0,3300019752_3
3300019760.a:Ga0193953_1001301_4,NA,dsrA,TIGR02064.1,0.00022,32.8,0.7,0.003,29,0.2,2,1,1,0,2,2,1,1,3300019760_5
3300019761.a:Ga0193955_1007264_2,NA,dsrA,TIGR02064.1,0.00022,32.8,0.7,0.003,29,0.2,2,1,1,0,2,2,1,1,3300019761_4
3300027828.a:Ga0209692_10011975_2,NA,dsrA,TIGR02064.1,0.00022,32.8,0.7,0.003,29,0.2,2,1,1,0,2,2,1,1,3300027828_33
3300027980.a:Ga0209475_10007155_8,NA,dsrA,TIGR02064.1,0.00022,32.8,0.7,0.003,29,0.2,2,1,1,0,2,2,1,1,3300027980_55
3300027870.a:Ga0209023_10008272_4,NA,dsrA,TIGR02064.1,0.00022,32.7,0,0.57,21.5,0,2.1,2,0,0,2,2,2,1,3300027870_38
3300000865.a:GxsBSedJan11_1008882_6,NA,dsrA,TIGR02064.1,0.00022,32.7,0,21,16.3,0,2.2,2,0,0,2,2,2,1,3300000865_14
3300001683.a:GBIDBA_10000311_70,NA,dsrA,TIGR02064.1,0.00022,32.7,0,0.00039,31.9,0,1.3,1,0,0,1,1,1,1,3300001683_37
3300027820.a:Ga0209578_10000693_20,NA,dsrA,TIGR02064.1,0.00022,32.7,0,0.0093,27.4,0,2.9,3,0,0,3,3,1,1,3300027820_34
3300029320.a:Ga0242818_100864_1,NA,dsrA,TIGR02064.1,0.00022,32.7,8.8,0.0037,28.7,8.8,2.6,1,1,0,1,1,1,1,3300029320_5
3300012839.a:Ga0160472_101502_4,NA,dsrA,TIGR02064.1,0.00022,32.7,0.1,0.54,21.6,0,2.9,3,0,0,3,3,2,1,3300012839_6
3300020430.a:Ga0211622_10001180_21,NA,dsrA,TIGR02064.1,0.00022,32.7,0.1,3.5,18.9,0,2,1,1,1,2,2,2,1,3300020430_12
3300020351.a:Ga0211601_1000777_1,NA,dsrA,TIGR02064.1,0.00022,32.7,0,0.00029,32.4,0,1.1,1,0,0,1,1,1,1,3300020351_11
3300000351.a:SR_TP_S2DRAFT_1001527_5,NA,dsrA,TIGR02064.1,0.00023,32.7,0,1.4,20.3,0,2.7,2,1,1,3,3,2,1,3300000351_2
3300000352.a:SR_TTP_S3DRAFT_1000010_16,NA,dsrA,TIGR02064.1,0.00023,32.7,0,1.4,20.3,0,2.7,2,1,1,3,3,2,1,3300000352_1
3300000447.a:SR_TP_S13solDRAFT_1000794_5,NA,dsrA,TIGR02064.1,0.00023,32.7,0,1.4,20.3,0,2.7,2,1,1,3,3,2,1,3300000447_3
3300025621.a:Ga0209504_1000409_20,NA,dsrA,TIGR02064.1,0.00023,32.7,0.2,0.075,24.4,0.1,3,2,1,1,3,3,1,1,3300025621_30
3300009697.a:Ga0116231_10000302_5,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,0.029,25.8,0.1,2.3,2,0,0,2,2,1,1,3300009697_10
3300027798.a:Ga0209353_10007154_1,NA,dsrA,TIGR02064.1,0.00023,32.7,0,0.0016,29.9,0,1.9,2,0,0,2,2,1,1,3300027798_24
3300027815.a:Ga0209726_10000230_124,NA,dsrA,TIGR02064.1,0.00023,32.7,0,1.5,20.2,0,2.3,2,0,0,2,2,2,1,3300027815_63
3300020446.a:Ga0211574_10000896_10,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,0.002,29.6,0,2.3,3,0,0,3,3,1,1,3300020446_14
2140918017.a:Contig_9029_10,NA,dsrA,TIGR02064.1,0.00023,32.7,0,0.00028,32.4,0,1.2,1,0,0,1,1,1,1,2140918017_4
3300024431.a:Ga0209988_10004728_8,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,24,16.2,0,2.3,2,0,0,2,2,2,1,3300024431_46
3300026286.a:Ga0209460_1000299_28,NA,dsrA,TIGR02064.1,0.00023,32.7,0,44,15.3,0,3.6,3,1,1,4,4,2,0,3300026286_3
3300017650.a:Ga0182736_1000187_84,NA,dsrA,TIGR02064.1,0.00023,32.7,0,0.81,21,0,3.3,3,1,1,4,4,2,1,3300017650_8
3300005294.a:Ga0065705_10004189_2,NA,dsrA,TIGR02064.1,0.00023,32.7,0.5,0.035,25.5,0,2.7,3,1,0,3,3,1,1,3300005294_6
3300027283.a:Ga0209643_1000130_167,NA,dsrA,TIGR02064.1,0.00023,32.7,0,5.4,18.3,0,2.7,2,1,1,3,3,2,1,3300027283_24
3300024252.a:Ga0233435_1002449_6,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300024252_14
3300025456.a:Ga0209776_1001892_7,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300025456_9
3300025644.a:Ga0209042_1003109_2,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300025644_14
3300025660.a:Ga0209045_1001260_3,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300025660_21
3300000146.a:SI54feb11_120mDRAFT_c1001989_3,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300000146_2
3300024299.a:Ga0233448_1011524_3,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300024299_12
3300024327.a:Ga0233434_1000450_3,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,6.7,18,0,3,3,0,0,3,3,2,1,3300024327_15
3300022866.a:Ga0222651_1000777_11,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,0.69,21.2,0,2.2,2,0,0,2,2,2,1,3300022866_10
3300027712.a:Ga0209499_1007455_5,NA,dsrA,TIGR02064.1,0.00023,32.7,0,1.6,20,0,2.2,2,0,0,2,2,2,1,3300027712_23
3300027009.a:Ga0209093_1000016_24,NA,dsrA,TIGR02064.1,0.00023,32.7,0,0.94,20.8,0,3.5,4,0,0,4,4,1,1,3300027009_5
3300027262.a:Ga0209303_1000013_24,NA,dsrA,TIGR02064.1,0.00023,32.7,0,0.94,20.8,0,3.5,4,0,0,4,4,1,1,3300027262_5
3300025793.a:Ga0210065_1000478_5,NA,dsrA,TIGR02064.1,0.00023,32.7,0.1,1.2,20.5,0,2.9,3,0,0,3,3,2,1,3300025793_7
3300011162.a:Ga0120779_100033_45,NA,dsrA,TIGR02064.1,0.00023,32.7,0,320,12.4,0,3.4,2,2,2,4,4,3,0,3300011162_2
3300013665.a:Ga0122850_10016_25,NA,dsrA,TIGR02064.1,0.00023,32.7,0,320,12.4,0,3.4,2,2,2,4,4,3,0,3300013665_2
3300005067.a:Ga0070767_1123153_3,NA,dsrA,TIGR02064.1,0.00024,32.7,0,1.2,20.5,0,2.3,2,0,0,2,2,2,1,3300005067_17
3300012846.a:Ga0160433_100188_38,NA,dsrA,TIGR02064.1,0.00024,32.7,0.4,0.0018,29.7,0,2.3,2,1,0,2,2,1,1,3300012846_12
3300017655.a:Ga0182739_1003957_6,NA,dsrA,TIGR02064.1,0.00024,32.7,0,4e-04,31.9,0,1.2,1,0,0,1,1,1,1,3300017655_7
3300027867.a:Ga0209167_10002980_3,NA,dsrA,TIGR02064.1,0.00024,32.7,0,7.6,17.8,0,2.6,1,1,2,3,3,2,1,3300027867_10
3300015360.a:Ga0163144_10000597_35,NA,dsrA,TIGR02064.1,0.00024,32.6,0,2.8,19.2,0,2.4,2,0,0,2,2,2,1,3300015360_79
3300012973.a:Ga0123351_1000158_18,NA,dsrA,TIGR02064.1,0.00024,32.6,0.1,4e-04,31.9,0.1,1.2,1,0,0,1,1,1,1,3300012973_24
3300013123.a:Ga0172368_10008643_8,NA,dsrA,TIGR02064.1,0.00024,32.6,2.4,710,11.3,0,3.6,3,1,1,4,4,3,0,3300013123_42
3300013126.a:Ga0172367_10001785_4,NA,dsrA,TIGR02064.1,0.00024,32.6,2.4,710,11.3,0,3.6,3,1,1,4,4,3,0,3300013126_43
3300013131.a:Ga0172373_10000352_49,NA,dsrA,TIGR02064.1,0.00024,32.6,2.4,710,11.3,0,3.6,3,1,1,4,4,3,0,3300013131_56
3300005529.a:Ga0070741_10000979_21,NA,dsrA,TIGR02064.1,0.00024,32.6,0.2,0.0026,29.2,0,2.4,2,1,0,2,2,1,1,3300005529_68
3300002735.a:BICA1a_1121036_12,NA,dsrA,TIGR02064.1,0.00024,32.6,0.4,0.0016,30,0.4,2,1,1,0,1,1,1,1,3300002735_4
3300012862.a:Ga0160483_1000719_15,NA,dsrA,TIGR02064.1,0.00024,32.6,0.2,6.1,18.1,0,2.4,3,0,0,3,3,2,1,3300012862_6
3300009084.a:Ga0105046_10059003_5,NA,dsrA,TIGR02064.1,0.00024,32.6,0,0.00035,32.1,0,1.2,1,0,0,1,1,1,1,3300009084_82
3300020342.a:Ga0211604_1004621_2,NA,dsrA,TIGR02064.1,0.00024,32.6,0.1,0.0018,29.8,0,2.2,3,0,0,3,3,1,1,3300020342_15
